gempermid,holddate,shareshldadj,shareshld,pctshouthld,shshldchg,comname,name,activity,close_
8589976563,2012-10-19T00:00:00Z,3544660,3544660,17.14,-421200,As One Ord Shs,Taiyo Fund Management,sell,1747
8589976563,2015-06-26T00:00:00Z,1494230,1494230,7.22,-209300,As One Ord Shs,Taiyo Fund Management,sell,4295
8589976563,2015-08-14T00:00:00Z,1283730,1283730,6.21,-210500,As One Ord Shs,Taiyo Fund Management,sell,4135
8589976563,2016-02-25T00:00:00Z,1025130,1025130,4.96,-258600,As One Ord Shs,Taiyo Fund Management,sell,3940
8589977664,2006-02-20T00:00:00Z,264900,2649,10.6,2649,Shinto Holdings Ord Shs,Tower Investment Management,buy,2900
8589977664,2006-03-17T00:00:00Z,290300,2903,11.61,254,Shinto Holdings Ord Shs,Tower Investment Management,buy,3320
8589977664,2006-04-24T00:00:00Z,316300,3163,12.65,260,Shinto Holdings Ord Shs,Tower Investment Management,buy,2980
8589977664,2006-05-29T00:00:00Z,354e3,3540,14.16,377,Shinto Holdings Ord Shs,Tower Investment Management,buy,2960
8589977664,2006-05-31T00:00:00Z,382500,3825,15.3,285,Shinto Holdings Ord Shs,Tower Investment Management,buy,2750
8589977664,2006-09-25T00:00:00Z,407900,4079,16.32,254,Shinto Holdings Ord Shs,Tower Investment Management,buy,1230
8589977664,2007-04-26T00:00:00Z,433100,4331,17.32,252,Shinto Holdings Ord Shs,Tower Investment Management,buy,950
8589977664,2007-10-04T00:00:00Z,505600,5056,20.22,725,Shinto Holdings Ord Shs,Tower Investment Management,buy,390
8589977664,2007-10-11T00:00:00Z,533200,5332,21.33,276,Shinto Holdings Ord Shs,Tower Investment Management,buy,428
8589977664,2010-06-14T00:00:00Z,1100400,11004,44.02,340,Shinto Holdings Ord Shs,Tower Investment Management,buy,230
8589977664,2013-05-07T00:00:00Z,611600,6116,14.66,-4888,Shinto Holdings Ord Shs,Tower Investment Management,sell,200
8589978008,2007-01-22T00:00:00Z,2274200,22742,55.47,22742,Business One Holdings Ord Shs,Tower Investment Management,buy,246
8589978008,2007-06-26T00:00:00Z,2074200,20742,50.59,-2e3,Business One Holdings Ord Shs,Tower Investment Management,sell,190
8589978008,2007-07-17T00:00:00Z,1474200,14742,35.96,-6e3,Business One Holdings Ord Shs,Tower Investment Management,sell,NA
8589978339,2007-05-31T00:00:00Z,2897500,2897500,15.38,2897500,Ohashi Technica Ord Shs,Tower Investment Management,buy,964
8589978339,2007-11-15T00:00:00Z,947e3,947e3,5.01,947e3,Ohashi Technica Ord Shs,Ichigo Asset Management,buy,959
8589978339,2008-01-16T00:00:00Z,1050900,1050900,5.56,103900,Ohashi Technica Ord Shs,Ichigo Asset Management,buy,782
8589978339,2008-09-05T00:00:00Z,1243700,1243700,6.58,192800,Ohashi Technica Ord Shs,Ichigo Asset Management,buy,700
8589978339,2008-11-28T00:00:00Z,1393200,1393200,7.38,149500,Ohashi Technica Ord Shs,Ichigo Asset Management,buy,639
8589978339,2011-07-26T00:00:00Z,2787400,2787400,15.76,1e3,Ohashi Technica Ord Shs,Ichigo Asset Management,buy,620
8589978339,2013-11-26T00:00:00Z,2211e3,2211e3,13.62,-576400,Ohashi Technica Ord Shs,Ichigo Asset Management,sell,1004
8589978339,2014-06-03T00:00:00Z,4e5,4e5,2.46,-1811e3,Ohashi Technica Ord Shs,Ichigo Asset Management,sell,927
8589980397,2005-03-31T00:00:00Z,456100,4561e3,5.83,4561e3,Iwasaki Electric Ord Shs,Tower Investment Management,buy,4450
8589980397,2005-09-30T00:00:00Z,272800,2728e3,3.49,-1833e3,Iwasaki Electric Ord Shs,Tower Investment Management,sell,3800
8589980510,2017-02-15T00:00:00Z,284200,284200,5.06,284200,Media Links Ord Shs,Tower Investment Management,buy,680
8589980510,2017-02-28T00:00:00Z,342800,342800,6.1,58600,Media Links Ord Shs,Tower Investment Management,buy,700
8589980567,2007-11-30T00:00:00Z,1175700,1175700,5.69,1175700,Aiphone Ord Shs,Ichigo Asset Management,buy,1748
8589980567,2008-01-16T00:00:00Z,1534900,1534900,7.42,108300,Aiphone Ord Shs,Ichigo Asset Management,buy,1616
8589980567,2008-02-06T00:00:00Z,1766700,1766700,8.55,231800,Aiphone Ord Shs,Ichigo Asset Management,buy,1711
8589980567,2008-02-13T00:00:00Z,1983800,1983800,9.6,217100,Aiphone Ord Shs,Ichigo Asset Management,buy,1729
8589980567,2008-03-04T00:00:00Z,2196600,2196600,10.62,212800,Aiphone Ord Shs,Ichigo Asset Management,buy,1573
8589980567,2011-07-26T00:00:00Z,4417e3,4417e3,21.36,23800,Aiphone Ord Shs,Ichigo Asset Management,buy,1495
8589980751,2012-05-31T00:00:00Z,2408e3,2408e3,10.02,2408e3,Fujitsu Frontech Ord Shs,Tower Investment Management,buy,466
8589980751,2016-07-15T00:00:00Z,1461800,1461800,6.09,257800,Fujitsu Frontech Ord Shs,Tower Investment Management,buy,1018
8589981360,2007-01-15T00:00:00Z,48348,4029,9.59,4029,Japan Hotel Investment REIT Ord Shs,Tower Investment Management,buy,40250
8589981360,2007-01-25T00:00:00Z,55032,4586,10.92,557,Japan Hotel Investment REIT Ord Shs,Tower Investment Management,buy,40666.6666667
8589981360,2008-05-23T00:00:00Z,60420,5035,11.99,449,Japan Hotel Investment REIT Ord Shs,Tower Investment Management,buy,28916.6666667
8589981360,2008-06-11T00:00:00Z,66240,5520,13.14,485,Japan Hotel Investment REIT Ord Shs,Tower Investment Management,buy,26666.6666667
8589981360,2008-06-17T00:00:00Z,72816,6068,14.45,548,Japan Hotel Investment REIT Ord Shs,Tower Investment Management,buy,25166.6666667
8589981360,2008-07-10T00:00:00Z,78264,6522,15.53,454,Japan Hotel Investment REIT Ord Shs,Tower Investment Management,buy,24583.3333333
8589981360,2008-08-28T00:00:00Z,84624,7052,16.79,530,Japan Hotel Investment REIT Ord Shs,Tower Investment Management,buy,19750
8589981360,2008-11-14T00:00:00Z,89808,7484,17.82,432,Japan Hotel Investment REIT Ord Shs,Tower Investment Management,buy,9083.33333333
8589981360,2010-04-23T00:00:00Z,84732,7061,16.81,-423,Japan Hotel Investment REIT Ord Shs,Tower Investment Management,sell,14900
8589981360,2010-06-14T00:00:00Z,80352,6696,15.94,-365,Japan Hotel Investment REIT Ord Shs,Tower Investment Management,sell,16191.6666667
8589981360,2012-03-28T00:00:00Z,159552,159552,22.92,146160,Japan Hotel Investment REIT Ord Shs,Tower Investment Management,buy,18510
8589981360,2012-04-13T00:00:00Z,198374,198374,10.66,198374,Japan Hotel Investment REIT Ord Shs,Dalton Investments,buy,17870
8589981360,2012-07-09T00:00:00Z,151946,151946,8.18,-7606,Japan Hotel Investment REIT Ord Shs,Tower Investment Management,sell,21220
8589981360,2012-10-15T00:00:00Z,177320,177320,8.4,-21054,Japan Hotel Investment REIT Ord Shs,Dalton Investments,sell,21630
8589981610,2007-08-28T00:00:00Z,1506700,1506700,13.58,1506700,Yuke's Ord Shs,Tower Investment Management,buy,503
8589981610,2007-12-03T00:00:00Z,1617300,1617300,14.58,110600,Yuke's Ord Shs,Tower Investment Management,buy,520
8589981610,2008-03-03T00:00:00Z,173e4,173e4,15.59,112700,Yuke's Ord Shs,Tower Investment Management,buy,480
8589981610,2008-09-17T00:00:00Z,753400,753400,6.79,-976600,Yuke's Ord Shs,Tower Investment Management,sell,285
8589981610,2010-06-15T00:00:00Z,1506800,1506800,13.58,0,Yuke's Ord Shs,Tower Investment Management,hold,315
8589981610,2014-01-15T00:00:00Z,127e4,127e4,11.44,-236800,Yuke's Ord Shs,Tower Investment Management,sell,1115
8589981610,2014-03-14T00:00:00Z,790200,790200,7.12,-479800,Yuke's Ord Shs,Tower Investment Management,sell,770
8589982512,2005-12-13T00:00:00Z,300400,1502,12.52,1502,Seedheiwa Ord Shs,Tower Investment Management,buy,1160
8589982512,2006-01-16T00:00:00Z,271400,1357,11.31,-145,Seedheiwa Ord Shs,Tower Investment Management,sell,1290
8589982512,2006-02-28T00:00:00Z,202200,1011,8.43,-346,Seedheiwa Ord Shs,Tower Investment Management,sell,1115
8589983185,2007-03-15T00:00:00Z,150600,753e3,7.53,1e5,Nikki Ord Shs,Ichigo Asset Management,buy,NA
8589983185,2007-04-18T00:00:00Z,255200,1276e3,12.76,398e3,Nikki Ord Shs,Ichigo Asset Management,buy,2850
8589983185,2007-05-02T00:00:00Z,358600,1793e3,17.93,517e3,Nikki Ord Shs,Ichigo Asset Management,buy,2860
8589983185,2007-05-09T00:00:00Z,381200,1906e3,19.06,113e3,Nikki Ord Shs,Ichigo Asset Management,buy,3100
8589983185,2007-05-30T00:00:00Z,394400,1972e3,19.72,66e3,Nikki Ord Shs,Ichigo Asset Management,buy,3010
8589983185,2007-07-11T00:00:00Z,414400,2072e3,20.72,1e5,Nikki Ord Shs,Ichigo Asset Management,buy,3025
8589983185,2007-08-17T00:00:00Z,437e3,2185e3,21.85,113e3,Nikki Ord Shs,Ichigo Asset Management,buy,2950
8589983185,2007-09-06T00:00:00Z,442400,2212e3,22.12,27e3,Nikki Ord Shs,Ichigo Asset Management,buy,NA
8589983185,2007-11-13T00:00:00Z,464e3,232e4,23.2,108e3,Nikki Ord Shs,Ichigo Asset Management,buy,3e3
8589983185,2008-01-16T00:00:00Z,464e3,232e4,23.2,0,Nikki Ord Shs,Ichigo Asset Management,hold,3e3
8589983185,2011-07-26T00:00:00Z,928e3,464e4,46.4,0,Nikki Ord Shs,Ichigo Asset Management,hold,1095
8589983185,2015-09-18T00:00:00Z,200,1e3,0.01,-442e3,Nikki Ord Shs,Ichigo Asset Management,sell,NA
8589983185,2016-04-18T00:00:00Z,464200,2321e3,23.21,232e4,Nikki Ord Shs,Ichigo Asset Management,buy,NA
8589983185,2018-04-13T00:00:00Z,443600,443600,22.18,-1877400,Nikki Ord Shs,Ichigo Asset Management,sell,3910
8589984219,2009-02-26T00:00:00Z,3174800,1587400,8.3,1587400,Nagaileben Ord Shs,Taiyo Fund Management,buy,920
8589984219,2009-03-18T00:00:00Z,279e4,1395e3,7.3,-192400,Nagaileben Ord Shs,Taiyo Fund Management,sell,859.5
8589984219,2009-04-27T00:00:00Z,2405e3,1202500,6.29,-192500,Nagaileben Ord Shs,Taiyo Fund Management,sell,857.5
8589984219,2009-05-29T00:00:00Z,2007400,1003700,5.25,-198800,Nagaileben Ord Shs,Taiyo Fund Management,sell,857
8589984219,2009-07-10T00:00:00Z,1597600,798800,4.18,-204900,Nagaileben Ord Shs,Taiyo Fund Management,sell,918.5
8589984710,2005-09-30T00:00:00Z,2459300,2459300,8.1,2459300,ST Ord Shs,Taiyo Fund Management,buy,1621
8589984710,2006-06-30T00:00:00Z,607e3,607e3,2,-1852300,ST Ord Shs,Taiyo Fund Management,sell,1657
8589985394,2011-05-10T00:00:00Z,4445300,4445300,6.3879,4445300,Nishimatsuya Chain Ord Shs,Ichigo Asset Management,buy,685
8589985394,2011-07-29T00:00:00Z,5164900,5164900,7.422,719600,Nishimatsuya Chain Ord Shs,Ichigo Asset Management,buy,674
8589985394,2011-08-19T00:00:00Z,5904200,5904200,8.484399999999999,739300,Nishimatsuya Chain Ord Shs,Ichigo Asset Management,buy,661
8589985394,2011-08-26T00:00:00Z,6608e3,6608e3,9.4957,703800,Nishimatsuya Chain Ord Shs,Ichigo Asset Management,buy,657
8589985394,2011-10-07T00:00:00Z,7315e3,7315e3,10.5117,707e3,Nishimatsuya Chain Ord Shs,Ichigo Asset Management,buy,580
8589985394,2012-02-23T00:00:00Z,8033500,8033500,11.5442,718500,Nishimatsuya Chain Ord Shs,Ichigo Asset Management,buy,651
8589985394,2013-04-16T00:00:00Z,8794500,8794500,12.6378,761e3,Nishimatsuya Chain Ord Shs,Ichigo Asset Management,buy,842
8589985394,2013-05-28T00:00:00Z,9516300,9516300,13.675,721800,Nishimatsuya Chain Ord Shs,Ichigo Asset Management,buy,1001
8589985394,2013-06-03T00:00:00Z,10259200,10259200,14.7425,742900,Nishimatsuya Chain Ord Shs,Ichigo Asset Management,buy,976
8589985394,2013-06-11T00:00:00Z,21933e3,21933e3,31.5178,1414600,Nishimatsuya Chain Ord Shs,Ichigo Asset Management,buy,938
8589985394,2015-04-20T00:00:00Z,10204100,10204100,14.6634,-762400,Nishimatsuya Chain Ord Shs,Ichigo Asset Management,sell,1108
8589985394,2015-05-07T00:00:00Z,947e4,947e4,13.6085,-734100,Nishimatsuya Chain Ord Shs,Ichigo Asset Management,sell,1091
8589985394,2015-05-29T00:00:00Z,8705400,8705400,12.5097,-764600,Nishimatsuya Chain Ord Shs,Ichigo Asset Management,sell,1142
8589985394,2016-02-12T00:00:00Z,8001200,8001200,11.4978,-704200,Nishimatsuya Chain Ord Shs,Ichigo Asset Management,sell,959
8589985394,2016-02-16T00:00:00Z,8001200,8001200,11.4978,0,Nishimatsuya Chain Ord Shs,Ichigo Asset Management,hold,957
8589985394,2016-04-18T00:00:00Z,7607300,7607300,10.9317,-393900,Nishimatsuya Chain Ord Shs,Ichigo Asset Management,sell,1163
8589985394,2016-09-01T00:00:00Z,6910300,6910300,9.9301,-697e3,Nishimatsuya Chain Ord Shs,Ichigo Asset Management,sell,1491
8589985394,2016-09-26T00:00:00Z,6180500,6180500,8.8814,-729800,Nishimatsuya Chain Ord Shs,Ichigo Asset Management,sell,1574
8589985394,2016-12-02T00:00:00Z,5483100,5483100,7.8792,-697400,Nishimatsuya Chain Ord Shs,Ichigo Asset Management,sell,1483
8589985394,2018-02-13T00:00:00Z,4765600,4765600,6.848199999999999,-717500,Nishimatsuya Chain Ord Shs,Ichigo Asset Management,sell,1284
8589985394,2018-05-08T00:00:00Z,8129500,8129500,11.6821,3363900,Nishimatsuya Chain Ord Shs,Ichigo Asset Management,buy,1318
8589986240,2012-10-02T00:00:00Z,1144600,1144600,5.15,1144600,Melco Holdings Ord Shs,Ichigo Asset Management,buy,1479
8589986240,2012-10-10T00:00:00Z,1417900,1417900,6.38,273300,Melco Holdings Ord Shs,Ichigo Asset Management,buy,1462
8589986240,2012-10-26T00:00:00Z,1645200,1645200,7.4,227300,Melco Holdings Ord Shs,Ichigo Asset Management,buy,1614
8589986240,2013-07-08T00:00:00Z,1871100,1871100,8.41,225900,Melco Holdings Ord Shs,Ichigo Asset Management,buy,1326
8589986240,2013-08-14T00:00:00Z,4193800,4193800,18.86,451600,Melco Holdings Ord Shs,Ichigo Asset Management,buy,1361
8589986240,2015-04-28T00:00:00Z,1851900,1851900,8.33,-245e3,Melco Holdings Ord Shs,Ichigo Asset Management,sell,2485
8589986240,2015-05-25T00:00:00Z,1617900,1617900,7.28,-234e3,Melco Holdings Ord Shs,Ichigo Asset Management,sell,2464
8589986240,2015-09-18T00:00:00Z,1578600,1578600,7.1004,-39400,Melco Holdings Ord Shs,Ichigo Asset Management,sell,1995
8589986240,2015-12-18T00:00:00Z,100,100,4e-4,0,Melco Holdings Ord Shs,Ichigo Asset Management,hold,2251
8589986686,2008-11-26T00:00:00Z,372800,372800,6.38,372800,Zaoh Ord Shs,Tower Investment Management,buy,600
8589986686,2009-03-13T00:00:00Z,214400,214400,3.67,-1e5,Zaoh Ord Shs,Tower Investment Management,sell,596
8589987496,2010-05-24T00:00:00Z,11900,1700,5.15,1700,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,buy,36785.7142857
8589987496,2010-07-08T00:00:00Z,67333,9619,29.15,7919,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,buy,34028.5714286
8589987496,2011-02-02T00:00:00Z,76083,10869,33.97,1250,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,buy,35085.7142857
8589987496,2011-02-18T00:00:00Z,78407,11201,35,332,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,buy,39142.8571429
8589987496,2011-03-07T00:00:00Z,80717,11531,34.94,330,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,buy,42314.2857143
8589987496,2011-03-10T00:00:00Z,83587,11941,36.18,410,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,buy,42857.1428571
8589987496,2011-03-17T00:00:00Z,85911,12273,37.19,332,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,buy,34157.1428571
8589987496,2011-04-06T00:00:00Z,88718,12674,38.76,401,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,buy,41428.5714286
8589987496,2011-04-11T00:00:00Z,91098,13014,39.8,340,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,buy,41600
8589987496,2011-04-13T00:00:00Z,93513,13359,40.85,345,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,buy,41428.5714286
8589987496,2011-05-06T00:00:00Z,95816,13688,41.86,329,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,buy,40700
8589987496,2011-11-01T00:00:00Z,293585,293585,34.83,279897,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,buy,33500
8589987496,2012-06-18T00:00:00Z,801414,801414,95.08,214244,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,buy,36250
8589987496,2012-06-29T00:00:00Z,784188,784188,93.04,-17226,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,sell,36650
8589987496,2012-07-09T00:00:00Z,181196,181196,21.5,-602992,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,sell,38150
8589987496,2012-07-13T00:00:00Z,154618,154618,18.34,-26578,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,sell,37900
8589987496,2012-07-23T00:00:00Z,137710,137710,16.34,-16908,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,sell,38450
8589987496,2012-07-31T00:00:00Z,117952,117952,14,-19758,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,sell,37850
8589987496,2012-08-15T00:00:00Z,101376,101376,12.02,-16576,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,sell,36700
8589987496,2012-08-30T00:00:00Z,84306,84306,10,-17070,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,sell,38500
8589987496,2012-09-06T00:00:00Z,67008,67008,7.96,-17298,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,sell,38150
8589987496,2012-09-18T00:00:00Z,49838,49838,5.92,-17170,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,sell,39150
8589987496,2012-09-24T00:00:00Z,29802,29802,3.54,-20036,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,sell,39100
8589987496,2012-10-03T00:00:00Z,10484,10484,1.24,-19318,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,sell,39650
8589987496,2015-04-21T00:00:00Z,320060,320060,28.32,320060,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,buy,93100
8589987496,2015-05-01T00:00:00Z,342890,342890,24.21,22830,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,buy,89600
8589987496,2016-05-16T00:00:00Z,342890,342890,22.46,0,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,hold,81400
8589987496,2016-05-23T00:00:00Z,344190,344190,22.55,1300,Ichigo Office Reit Investment REIT Ord Shs,Ichigo Asset Management,buy,79700
8589987718,2010-02-15T00:00:00Z,336200,1681e3,5.25,1681e3,Nihon Shokuhin Kako Ord Shs,Tower Investment Management,buy,3125
8589987718,2010-05-14T00:00:00Z,404400,2022e3,6.32,341e3,Nihon Shokuhin Kako Ord Shs,Tower Investment Management,buy,2750
8589987718,2010-06-15T00:00:00Z,432200,2161e3,6.75,139e3,Nihon Shokuhin Kako Ord Shs,Tower Investment Management,buy,2350
8589987718,2010-10-15T00:00:00Z,1024400,5122e3,16,8e5,Nihon Shokuhin Kako Ord Shs,Tower Investment Management,buy,2210
8589987718,2012-11-30T00:00:00Z,576e3,288e4,9,319e3,Nihon Shokuhin Kako Ord Shs,Tower Investment Management,buy,NA
8589987718,2014-10-03T00:00:00Z,64e4,32e5,10,32e4,Nihon Shokuhin Kako Ord Shs,Tower Investment Management,buy,1805
8589987718,2015-02-27T00:00:00Z,704e3,352e4,11,32e4,Nihon Shokuhin Kako Ord Shs,Tower Investment Management,buy,1860
8589988227,2013-08-15T00:00:00Z,3019200,754800,5,754800,Prestige International Ord Shs,Dalton Investments,buy,325
8589988227,2014-02-28T00:00:00Z,7311200,3655600,12.02,2146e3,Prestige International Ord Shs,Dalton Investments,buy,479
8589988227,2015-09-15T00:00:00Z,4592200,2296100,7.32,468300,Prestige International Ord Shs,Dalton Investments,buy,561
8589988227,2015-10-15T00:00:00Z,5383800,2691900,8.58,395800,Prestige International Ord Shs,Dalton Investments,buy,569
8589988227,2015-11-13T00:00:00Z,6213600,3106800,9.91,414900,Prestige International Ord Shs,Dalton Investments,buy,574.5
8589988227,2015-12-11T00:00:00Z,6300400,3150200,10.04,43400,Prestige International Ord Shs,Dalton Investments,buy,567.5
8589989937,2015-10-30T00:00:00Z,1896200,1896200,5.43,1896200,Sato Holdings Ord Shs,Dalton Investments,buy,2641
8589989937,2015-12-11T00:00:00Z,1896200,1896200,5.43,0,Sato Holdings Ord Shs,Dalton Investments,hold,2584
8589990808,2014-02-14T00:00:00Z,5933800,5933800,10.28,5933800,Asahi Diamond Industrial Ord Shs,Dalton Investments,buy,1146
8589990808,2014-05-30T00:00:00Z,2588400,2588400,4.48,-3345400,Asahi Diamond Industrial Ord Shs,Dalton Investments,sell,1644
8589990893,2013-06-05T00:00:00Z,1704500,1704500,1.45,1704500,J Trust Ord Shs,Taiyo Fund Management,buy,2001
8589990893,2013-07-16T00:00:00Z,4222500,4222500,3.58,2518e3,J Trust Ord Shs,Taiyo Fund Management,buy,1907
8589990893,2013-08-13T00:00:00Z,4480700,4480700,3.8,258200,J Trust Ord Shs,Taiyo Fund Management,buy,1897
8589990893,2013-10-04T00:00:00Z,5462400,5462400,4.62,981700,J Trust Ord Shs,Taiyo Fund Management,buy,1698
8589990893,2013-11-14T00:00:00Z,6909200,6909200,5.84,1446800,J Trust Ord Shs,Taiyo Fund Management,buy,1291
8589990893,2014-01-10T00:00:00Z,15577800,15577800,13.1648,1759400,J Trust Ord Shs,Taiyo Fund Management,buy,1433
8589990893,2014-01-27T00:00:00Z,17655100,17655100,14.9203,2077300,J Trust Ord Shs,Taiyo Fund Management,buy,1196
8589990893,2014-01-31T00:00:00Z,19011600,19011600,16.0667,1356500,J Trust Ord Shs,Taiyo Fund Management,buy,1097
8589990893,2014-02-14T00:00:00Z,21403900,21403900,18.0872,2392300,J Trust Ord Shs,Taiyo Fund Management,buy,1115
8589990893,2014-03-28T00:00:00Z,23303300,23303300,19.6842,1899400,J Trust Ord Shs,Taiyo Fund Management,buy,1320
8589990893,2014-06-26T00:00:00Z,14161e3,14161e3,11.9573,3698200,J Trust Ord Shs,Taiyo Fund Management,buy,1550
8589990893,2015-01-15T00:00:00Z,15360400,15360400,12.9634,1199400,J Trust Ord Shs,Taiyo Fund Management,buy,996
8589990893,2015-02-06T00:00:00Z,16698700,16698700,14.0847,1338300,J Trust Ord Shs,Taiyo Fund Management,buy,1009
8589990893,2015-06-19T00:00:00Z,17895500,17895500,15.0822,1196800,J Trust Ord Shs,Taiyo Fund Management,buy,1210
8589990893,2016-01-13T00:00:00Z,18712100,18712100,16.6413,1683500,J Trust Ord Shs,Taiyo Fund Management,buy,932
8589990893,2016-02-15T00:00:00Z,18905e3,18905e3,16.8126,192900,J Trust Ord Shs,Taiyo Fund Management,buy,751
8589990893,2016-07-12T00:00:00Z,17905500,17905500,15.9171,-999500,J Trust Ord Shs,Taiyo Fund Management,sell,767
8589990893,2016-08-15T00:00:00Z,15011500,15011500,13.3443,-2894e3,J Trust Ord Shs,Taiyo Fund Management,sell,738
8589990893,2016-08-16T00:00:00Z,12191800,12191800,10.8378,-2819700,J Trust Ord Shs,Taiyo Fund Management,sell,742
8589990893,2016-12-14T00:00:00Z,13326200,13326200,11.844,1134400,J Trust Ord Shs,Taiyo Fund Management,buy,1129
8589990893,2017-10-06T00:00:00Z,14463600,14463600,12.8475,1137400,J Trust Ord Shs,Taiyo Fund Management,buy,1020
8589990893,2018-03-30T00:00:00Z,15602400,15602400,13.8569,1138800,J Trust Ord Shs,Taiyo Fund Management,buy,698
8589990893,2018-05-18T00:00:00Z,16741400,16741400,14.8685,1139e3,J Trust Ord Shs,Taiyo Fund Management,buy,903
8589991161,2006-08-23T00:00:00Z,1895500,18955,10.59,18955,ES CON Japan Ord Shs,Tower Investment Management,buy,2140
8589991161,2007-05-31T00:00:00Z,1856400,18564,10.31,2369,ES CON Japan Ord Shs,Tower Investment Management,buy,1630
8589991161,2007-06-14T00:00:00Z,2041600,20416,11.28,1852,ES CON Japan Ord Shs,Tower Investment Management,buy,1500
8589991161,2007-07-25T00:00:00Z,2245300,22453,12.4,2037,ES CON Japan Ord Shs,Tower Investment Management,buy,1280
8589991161,2007-08-09T00:00:00Z,2604900,26049,14.39,3596,ES CON Japan Ord Shs,Tower Investment Management,buy,1140
8589991161,2007-08-17T00:00:00Z,2786600,27866,15.4,1817,ES CON Japan Ord Shs,Tower Investment Management,buy,1130
8589991161,2007-08-29T00:00:00Z,2970200,29702,16.41,1836,ES CON Japan Ord Shs,Tower Investment Management,buy,1170
8589991161,2007-09-11T00:00:00Z,3189800,31898,17.62,2196,ES CON Japan Ord Shs,Tower Investment Management,buy,1130
8589991161,2007-09-13T00:00:00Z,3393200,33932,18.75,2034,ES CON Japan Ord Shs,Tower Investment Management,buy,1060
8589991161,2007-09-18T00:00:00Z,3711500,37115,20.51,3183,ES CON Japan Ord Shs,Tower Investment Management,buy,1020
8589991161,2007-11-02T00:00:00Z,3904900,39049,21.57,1934,ES CON Japan Ord Shs,Tower Investment Management,buy,1330
8589991161,2007-12-05T00:00:00Z,4088900,40889,22.59,1840,ES CON Japan Ord Shs,Tower Investment Management,buy,1180
8589991161,2008-01-11T00:00:00Z,4321600,43216,23.88,2327,ES CON Japan Ord Shs,Tower Investment Management,buy,990
8589991161,2008-01-18T00:00:00Z,4549300,45493,25.13,2277,ES CON Japan Ord Shs,Tower Investment Management,buy,815
8589991161,2008-01-24T00:00:00Z,4910800,49108,27.13,3615,ES CON Japan Ord Shs,Tower Investment Management,buy,749
8589991161,2008-02-21T00:00:00Z,5109600,51096,28.23,1988,ES CON Japan Ord Shs,Tower Investment Management,buy,945
8589991161,2008-02-28T00:00:00Z,5342400,53424,29.52,2328,ES CON Japan Ord Shs,Tower Investment Management,buy,937
8589991161,2008-04-07T00:00:00Z,5570900,55709,30.61,2285,ES CON Japan Ord Shs,Tower Investment Management,buy,817
8589991161,2008-04-08T00:00:00Z,5758400,57584,31.64,1875,ES CON Japan Ord Shs,Tower Investment Management,buy,815
8589991161,2008-05-30T00:00:00Z,5951100,59511,32.7,1927,ES CON Japan Ord Shs,Tower Investment Management,buy,805
8589991161,2008-06-25T00:00:00Z,6155e3,61550,33.82,2039,ES CON Japan Ord Shs,Tower Investment Management,buy,620
8589991161,2008-07-18T00:00:00Z,6341400,63414,34.84,1864,ES CON Japan Ord Shs,Tower Investment Management,buy,601
8589991161,2008-07-31T00:00:00Z,6524700,65247,35.85,1833,ES CON Japan Ord Shs,Tower Investment Management,buy,485
8589991161,2008-08-19T00:00:00Z,6708400,67084,36.86,1837,ES CON Japan Ord Shs,Tower Investment Management,buy,181
8589991161,2008-09-03T00:00:00Z,6925900,69259,38.05,2175,ES CON Japan Ord Shs,Tower Investment Management,buy,155.5
8589991161,2008-09-22T00:00:00Z,7736200,77362,42.51,8103,ES CON Japan Ord Shs,Tower Investment Management,buy,144
