gempermid,holddate,shareshldadj,shareshld,pctshouthld,shshldchg,comname,name,activity
8590920018,2014-09-30T00:00:00Z,2728786,1364393,5.65,1364393,Mandom Ord Shs,Dalton Investments,buy
8590920018,2015-12-11T00:00:00Z,3094164,1547082,6.41,182689,Mandom Ord Shs,Dalton Investments,buy
8590920018,2017-03-23T00:00:00Z,2575364,1287682,5.34,-259400,Mandom Ord Shs,Dalton Investments,sell
8590920018,2017-05-31T00:00:00Z,2050764,1025382,4.25,-262300,Mandom Ord Shs,Dalton Investments,sell
8590920878,2014-09-30T00:00:00Z,3487094,1743547,5.8,1743547,Fuji Seal International Ord Shs,Dalton Investments,buy
8590920878,2015-09-15T00:00:00Z,4109094,2054547,6.83,311e3,Fuji Seal International Ord Shs,Dalton Investments,buy
8590920878,2015-12-11T00:00:00Z,4728096,2364048,7.86,309501,Fuji Seal International Ord Shs,Dalton Investments,buy
8590920878,2016-11-09T00:00:00Z,4123894,2061947,6.85,-302101,Fuji Seal International Ord Shs,Dalton Investments,sell
8590920878,2017-06-01T00:00:00Z,3444994,3444994,5.73,1383047,Fuji Seal International Ord Shs,Dalton Investments,buy
8590920878,2017-12-13T00:00:00Z,2836494,2836494,4.71,-608500,Fuji Seal International Ord Shs,Dalton Investments,sell
8590922462,2014-08-29T00:00:00Z,2472700,2472700,5.49,2472700,Avex Ord Shs,Dalton Investments,buy
8590922462,2014-09-30T00:00:00Z,2948500,2948500,6.55,475800,Avex Ord Shs,Dalton Investments,buy
8590922462,2014-12-15T00:00:00Z,3496100,3496100,7.77,547600,Avex Ord Shs,Dalton Investments,buy
8590922462,2014-12-31T00:00:00Z,3976900,3976900,8.84,480800,Avex Ord Shs,Dalton Investments,buy
8590922462,2015-09-15T00:00:00Z,4517900,4517900,10.04,541e3,Avex Ord Shs,Dalton Investments,buy
8590922462,2015-10-15T00:00:00Z,5040300,5040300,11.2,522400,Avex Ord Shs,Dalton Investments,buy
8590922462,2015-12-11T00:00:00Z,5195300,5195300,11.55,155e3,Avex Ord Shs,Dalton Investments,buy
8590922462,2016-10-21T00:00:00Z,4734400,4734400,10.52,-460900,Avex Ord Shs,Dalton Investments,sell
8590922462,2016-11-07T00:00:00Z,4268500,4268500,9.49,-465900,Avex Ord Shs,Dalton Investments,sell
8590922462,2017-01-30T00:00:00Z,3803e3,3803e3,8.45,-465500,Avex Ord Shs,Dalton Investments,sell
8590922462,2017-06-08T00:00:00Z,4300400,4300400,9.56,497400,Avex Ord Shs,Dalton Investments,buy
8590922462,2017-12-11T00:00:00Z,4804700,4804700,10.66,504300,Avex Ord Shs,Dalton Investments,buy
8590926040,2007-11-30T00:00:00Z,2519200,2519200,5.16,2519200,Transcosmos Ord Shs,Dalton Investments,buy
8590926040,2008-05-30T00:00:00Z,3100790,3100790,6.35,581590,Transcosmos Ord Shs,Dalton Investments,buy
8590926040,2009-04-15T00:00:00Z,2310950,2310950,4.74,-789840,Transcosmos Ord Shs,Dalton Investments,sell
8590926040,2012-12-14T00:00:00Z,4888560,4888560,10.02,266660,Transcosmos Ord Shs,Dalton Investments,buy
8590926040,2015-12-11T00:00:00Z,2274880,2274880,4.66,-169400,Transcosmos Ord Shs,Dalton Investments,sell
8590926192,2005-04-07T00:00:00Z,4748e3,4748e3,5.06,4748e3,Fujitec Ord Shs,Dalton Investments,buy
8590926192,2005-04-21T00:00:00Z,5731e3,5731e3,6.11,983e3,Fujitec Ord Shs,Dalton Investments,buy
8590926192,2005-05-23T00:00:00Z,6776e3,6776e3,7.23,1045e3,Fujitec Ord Shs,Dalton Investments,buy
8590926192,2005-06-01T00:00:00Z,7733e3,7733e3,8.25,957e3,Fujitec Ord Shs,Dalton Investments,buy
8590926192,2005-06-03T00:00:00Z,7782e3,7782e3,8.3,49e3,Fujitec Ord Shs,Dalton Investments,buy
8590926192,2005-06-14T00:00:00Z,8987e3,8987e3,9.58,1205e3,Fujitec Ord Shs,Dalton Investments,buy
8590926192,2005-08-04T00:00:00Z,9992e3,9992e3,10.66,1005e3,Fujitec Ord Shs,Dalton Investments,buy
8590926192,2005-09-22T00:00:00Z,10936e3,10936e3,11.66,944e3,Fujitec Ord Shs,Dalton Investments,buy
8590926192,2005-11-10T00:00:00Z,11901e3,11901e3,12.69,965e3,Fujitec Ord Shs,Dalton Investments,buy
8590926192,2005-11-11T00:00:00Z,12268e3,12268e3,13.08,367e3,Fujitec Ord Shs,Dalton Investments,buy
8590926192,2006-02-13T00:00:00Z,12842e3,12842e3,13.7,574e3,Fujitec Ord Shs,Dalton Investments,buy
8590926192,2006-02-20T00:00:00Z,13344e3,13344e3,14.23,502e3,Fujitec Ord Shs,Dalton Investments,buy
8590926192,2006-06-02T00:00:00Z,13781e3,13781e3,14.7,437e3,Fujitec Ord Shs,Dalton Investments,buy
8590926192,2006-06-09T00:00:00Z,14493e3,14493e3,15.46,712e3,Fujitec Ord Shs,Dalton Investments,buy
8590926192,2006-10-04T00:00:00Z,14766e3,14766e3,15.75,273e3,Fujitec Ord Shs,Dalton Investments,buy
8590926192,2007-04-23T00:00:00Z,14346e3,14346e3,15.3,-42e4,Fujitec Ord Shs,Dalton Investments,sell
8590926192,2007-12-14T00:00:00Z,14346e3,14346e3,15.3,0,Fujitec Ord Shs,Dalton Investments,hold
8590926192,2008-02-12T00:00:00Z,3869e3,3869e3,4.13,-10477e3,Fujitec Ord Shs,Dalton Investments,sell
8590926192,2012-07-31T00:00:00Z,4713580,4713580,5.03,844580,Fujitec Ord Shs,Dalton Investments,buy
8590926192,2013-02-15T00:00:00Z,11720740,11720740,12.5,2293580,Fujitec Ord Shs,Dalton Investments,buy
8590926192,2013-05-31T00:00:00Z,9072740,9072740,9.68,-2648e3,Fujitec Ord Shs,Dalton Investments,sell
8590931449,2013-09-30T00:00:00Z,1128600,564300,5.3,564300,Softbank Technology Ord Shs,Dalton Investments,buy
8590931449,2014-03-14T00:00:00Z,1415800,707900,6.65,143600,Softbank Technology Ord Shs,Dalton Investments,buy
8590931449,2014-06-30T00:00:00Z,1700200,850100,7.99,142200,Softbank Technology Ord Shs,Dalton Investments,buy
8590931449,2015-03-31T00:00:00Z,1461200,730600,6.85,-119500,Softbank Technology Ord Shs,Dalton Investments,sell
8590931449,2015-12-11T00:00:00Z,1361600,680800,6.37,-49800,Softbank Technology Ord Shs,Dalton Investments,sell
8590931449,2016-02-22T00:00:00Z,1118e3,559e3,5.23,-121800,Softbank Technology Ord Shs,Dalton Investments,sell
8590931449,2016-04-25T00:00:00Z,867800,433900,4.05,-125100,Softbank Technology Ord Shs,Dalton Investments,sell
8590934601,2018-04-27T00:00:00Z,677100,677100,5.1244,677100,Stella Chemifa Ord Shs,Dalton Investments,buy
8590934601,2018-05-24T00:00:00Z,812100,812100,6.1461,135e3,Stella Chemifa Ord Shs,Dalton Investments,buy
8590934847,2016-11-10T00:00:00Z,2466800,2466800,5.28,2466800,Internet Initiative Japan Ord Shs,Dalton Investments,buy
8590934847,2017-01-23T00:00:00Z,2939400,2939400,6.29,472600,Internet Initiative Japan Ord Shs,Dalton Investments,buy
8590935485,2013-06-28T00:00:00Z,4361040,24228,10.76,24228,PC Depot Ord Shs,Dalton Investments,buy
8590935485,2014-06-13T00:00:00Z,1963440,1090800,4.2,1078686,PC Depot Ord Shs,Dalton Investments,buy
8590936394,2017-12-26T00:00:00Z,13762200,13762200,5.0038,13762200,Shinsei Bank Ord Shs,Dalton Investments,buy
8590939277,2008-12-15T00:00:00Z,586800,5868,5.81,5868,Aplix Ord Shs,Dalton Investments,buy
8590939277,2009-02-27T00:00:00Z,687600,6876,6.81,1008,Aplix Ord Shs,Dalton Investments,buy
8590939277,2009-09-15T00:00:00Z,502900,5029,4.98,-1847,Aplix Ord Shs,Dalton Investments,sell
8590939441,2007-10-15T00:00:00Z,406600,406600,5.02,406600,Segami Medics Ord Shs,Dalton Investments,buy
8590942134,2014-02-28T00:00:00Z,1952400,1952400,5.22,1952400,Doshisha Ord Shs,Dalton Investments,buy
8590942134,2014-03-31T00:00:00Z,5366400,5366400,14.36,1461600,Doshisha Ord Shs,Dalton Investments,buy
8590942134,2015-12-11T00:00:00Z,2865600,2865600,7.67,182400,Doshisha Ord Shs,Dalton Investments,buy
8590942134,2016-12-27T00:00:00Z,3255700,3255700,8.71,390100,Doshisha Ord Shs,Dalton Investments,buy
21510998599,2014-09-30T00:00:00Z,704500,704500,5.37,704500,Astmax Ord Shs,Dalton Investments,buy
21510998599,2014-10-31T00:00:00Z,852e3,852e3,6.5,147500,Astmax Ord Shs,Dalton Investments,buy
21510998599,2015-12-11T00:00:00Z,827500,827500,6.29,-24500,Astmax Ord Shs,Dalton Investments,sell
21510998599,2015-12-22T00:00:00Z,1073900,1073900,8.16,246400,Astmax Ord Shs,Dalton Investments,buy
21510998599,2016-08-12T00:00:00Z,913800,913800,6.94,-160100,Astmax Ord Shs,Dalton Investments,sell
21510998599,2016-08-17T00:00:00Z,770100,770100,5.85,-143700,Astmax Ord Shs,Dalton Investments,sell
21510998599,2016-09-02T00:00:00Z,567400,567400,4.31,-202700,Astmax Ord Shs,Dalton Investments,sell
21522901499,2014-02-14T00:00:00Z,4948,2474,12.22,2474,Hoshino Resorts REIT Ord Shs,Dalton Investments,buy
21522901499,2014-05-15T00:00:00Z,5940,2970,6.92,496,Hoshino Resorts REIT Ord Shs,Dalton Investments,buy
21546757582,2017-03-10T00:00:00Z,3573400,3573400,5.04,3573400,Kadokawa Dwango Ord Shs,Dalton Investments,buy
21546757582,2017-06-06T00:00:00Z,4288200,4288200,6.05,714800,Kadokawa Dwango Ord Shs,Dalton Investments,buy
21546757582,2017-08-22T00:00:00Z,5009700,5009700,7.07,721500,Kadokawa Dwango Ord Shs,Dalton Investments,buy
21546757582,2017-12-08T00:00:00Z,5726200,5726200,8.08,716500,Kadokawa Dwango Ord Shs,Dalton Investments,buy
21558659778,2016-08-19T00:00:00Z,2944600,2944600,5.0085,2944600,Macnica Fuji Electronics Holdings Ord Shs,Dalton Investments,buy
21558659778,2017-08-08T00:00:00Z,3766350,3766350,6.4062,821750,Macnica Fuji Electronics Holdings Ord Shs,Dalton Investments,buy
21558659778,2017-12-08T00:00:00Z,4355250,4355250,7.4078,588900,Macnica Fuji Electronics Holdings Ord Shs,Dalton Investments,buy
21558659778,2018-03-13T00:00:00Z,4959350,4959350,7.8954,604100,Macnica Fuji Electronics Holdings Ord Shs,Dalton Investments,buy
21558659778,2018-05-16T00:00:00Z,5990450,5990450,9.537,1031100,Macnica Fuji Electronics Holdings Ord Shs,Dalton Investments,buy
8589943718,2008-10-15T00:00:00Z,4026300,4026300,5.76,4026300,Aica Kogyo Ord Shs,Ichigo Asset Management,buy
8589943718,2008-10-31T00:00:00Z,4754e3,4754e3,6.8,727700,Aica Kogyo Ord Shs,Ichigo Asset Management,buy
8589943718,2011-07-26T00:00:00Z,4846300,4846300,6.93,92300,Aica Kogyo Ord Shs,Ichigo Asset Management,buy
8589943718,2012-11-30T00:00:00Z,8009800,8009800,11.86,-1682800,Aica Kogyo Ord Shs,Ichigo Asset Management,sell
8589943718,2012-12-19T00:00:00Z,6658400,6658400,9.86,-1351400,Aica Kogyo Ord Shs,Ichigo Asset Management,sell
8589945889,2008-02-13T00:00:00Z,11674e3,58370,11.01,58370,Ichigo Ord Shs,Ichigo Asset Management,buy
8589945889,2008-02-20T00:00:00Z,12856800,64284,12.13,5914,Ichigo Ord Shs,Ichigo Asset Management,buy
8589945889,2008-03-05T00:00:00Z,14770400,73852,13.93,9568,Ichigo Ord Shs,Ichigo Asset Management,buy
8589945889,2008-03-14T00:00:00Z,16226800,81134,15.31,7282,Ichigo Ord Shs,Ichigo Asset Management,buy
8589945889,2008-04-01T00:00:00Z,17471800,87359,16.48,6225,Ichigo Ord Shs,Ichigo Asset Management,buy
8589945889,2008-04-14T00:00:00Z,17471800,87359,16.48,0,Ichigo Ord Shs,Ichigo Asset Management,hold
8589945889,2008-06-05T00:00:00Z,18632400,93162,17.58,5803,Ichigo Ord Shs,Ichigo Asset Management,buy
8589945889,2008-06-12T00:00:00Z,19822200,99111,18.7,5949,Ichigo Ord Shs,Ichigo Asset Management,buy
8589945889,2008-06-19T00:00:00Z,20966400,104832,19.78,5721,Ichigo Ord Shs,Ichigo Asset Management,buy
8589945889,2008-08-04T00:00:00Z,23414600,117073,22.09,12241,Ichigo Ord Shs,Ichigo Asset Management,buy
8589945889,2008-08-05T00:00:00Z,26767600,133838,25.25,16765,Ichigo Ord Shs,Ichigo Asset Management,buy
8589945889,2008-08-18T00:00:00Z,73262e3,366310,69.12,232472,Ichigo Ord Shs,Ichigo Asset Management,buy
8589945889,2008-11-21T00:00:00Z,73262e3,366310,48.33,0,Ichigo Ord Shs,Ichigo Asset Management,hold
8589945889,2008-12-18T00:00:00Z,73262e3,366310,48.33,0,Ichigo Ord Shs,Ichigo Asset Management,hold
8589945889,2009-01-19T00:00:00Z,73262e3,366310,48.33,0,Ichigo Ord Shs,Ichigo Asset Management,hold
8589945889,2009-07-17T00:00:00Z,74352200,371761,43.03,5451,Ichigo Ord Shs,Ichigo Asset Management,buy
8589945889,2010-01-25T00:00:00Z,82138800,410694,37.27,38933,Ichigo Ord Shs,Ichigo Asset Management,buy
8589945889,2010-02-17T00:00:00Z,208850400,1044252,94.76,633558,Ichigo Ord Shs,Ichigo Asset Management,buy
8589945889,2010-11-08T00:00:00Z,315566600,1577833,87.41,533581,Ichigo Ord Shs,Ichigo Asset Management,buy
8589945889,2011-04-25T00:00:00Z,323422800,1617114,69.21,39281,Ichigo Ord Shs,Ichigo Asset Management,buy
8589945889,2011-06-09T00:00:00Z,324815600,1624078,69.51,6964,Ichigo Ord Shs,Ichigo Asset Management,buy
8589945889,2011-08-12T00:00:00Z,326002400,1630012,70.93,5934,Ichigo Ord Shs,Ichigo Asset Management,buy
8589945889,2011-08-19T00:00:00Z,326622600,1633113,71.07,3101,Ichigo Ord Shs,Ichigo Asset Management,buy
8589945889,2011-09-12T00:00:00Z,329260600,1646303,71.64,13190,Ichigo Ord Shs,Ichigo Asset Management,buy
8589945889,2011-10-13T00:00:00Z,661052400,3305262,143.84,12656,Ichigo Ord Shs,Ichigo Asset Management,buy
8589945889,2011-10-18T00:00:00Z,484961600,2424808,105.52,-880454,Ichigo Ord Shs,Ichigo Asset Management,sell
8589945889,2011-11-02T00:00:00Z,490306800,2451534,106.68,26726,Ichigo Ord Shs,Ichigo Asset Management,buy
8589945889,2011-11-21T00:00:00Z,497990800,2489954,108.36,38420,Ichigo Ord Shs,Ichigo Asset Management,buy
8589945889,2012-01-27T00:00:00Z,501808400,2509042,109.18,19088,Ichigo Ord Shs,Ichigo Asset Management,buy
8589945889,2012-02-23T00:00:00Z,501808400,2509042,111.2,0,Ichigo Ord Shs,Ichigo Asset Management,hold
8589945889,2012-04-25T00:00:00Z,501808400,2509042,111.2,0,Ichigo Ord Shs,Ichigo Asset Management,hold
8589945889,2012-05-02T00:00:00Z,501808400,2509042,111.2,0,Ichigo Ord Shs,Ichigo Asset Management,hold
8589945889,2012-06-11T00:00:00Z,501808400,2509042,111.2,0,Ichigo Ord Shs,Ichigo Asset Management,hold
8589945889,2012-11-01T00:00:00Z,725182400,3625912,160.7,1116870,Ichigo Ord Shs,Ichigo Asset Management,buy
8589945889,2014-05-30T00:00:00Z,321721200,321721200,64.42,321721200,Ichigo Ord Shs,Ichigo Asset Management,buy
8589945889,2016-11-25T00:00:00Z,278596200,278596200,55.3475,278596200,Ichigo Ord Shs,Ichigo Asset Management,buy
8589945889,2017-02-13T00:00:00Z,251443200,251443200,49.918,-27153e3,Ichigo Ord Shs,Ichigo Asset Management,sell
8589955657,2008-01-15T00:00:00Z,583200,2916e3,5.42,2916e3,Uchida Yoko Ord Shs,Ichigo Asset Management,buy
8589955657,2008-01-16T00:00:00Z,615200,3076e3,5.72,16e4,Uchida Yoko Ord Shs,Ichigo Asset Management,buy
8589955657,2008-02-04T00:00:00Z,725200,3626e3,6.74,55e4,Uchida Yoko Ord Shs,Ichigo Asset Management,buy
8589955657,2008-02-26T00:00:00Z,835200,4176e3,7.76,55e4,Uchida Yoko Ord Shs,Ichigo Asset Management,buy
8589955657,2010-07-15T00:00:00Z,716200,3581e3,6.66,-595e3,Uchida Yoko Ord Shs,Ichigo Asset Management,sell
8589955657,2011-07-29T00:00:00Z,555200,2776e3,5.33,-805e3,Uchida Yoko Ord Shs,Ichigo Asset Management,sell
8589955657,2012-01-31T00:00:00Z,730800,3654e3,7.02,-1898e3,Uchida Yoko Ord Shs,Ichigo Asset Management,sell
8589966616,2006-12-31T00:00:00Z,1735e3,1735e3,9.94,1735e3,Tokyo Kohtetsu Ord Shs,Ichigo Asset Management,buy
8589966616,2007-01-11T00:00:00Z,1912e3,1912e3,10.96,177e3,Tokyo Kohtetsu Ord Shs,Ichigo Asset Management,buy
8589966616,2007-01-29T00:00:00Z,202e4,202e4,11.58,108e3,Tokyo Kohtetsu Ord Shs,Ichigo Asset Management,buy
8589966616,2007-02-14T00:00:00Z,2205e3,2205e3,12.64,185e3,Tokyo Kohtetsu Ord Shs,Ichigo Asset Management,buy
8589966616,2007-02-22T00:00:00Z,2266e3,2266e3,12.99,61e3,Tokyo Kohtetsu Ord Shs,Ichigo Asset Management,buy
8589966616,2007-02-28T00:00:00Z,2452e3,2452e3,14.05,186e3,Tokyo Kohtetsu Ord Shs,Ichigo Asset Management,buy
8589966616,2007-04-13T00:00:00Z,2686e3,2686e3,15.4,234e3,Tokyo Kohtetsu Ord Shs,Ichigo Asset Management,buy
8589966616,2007-04-23T00:00:00Z,2887e3,2887e3,16.55,201e3,Tokyo Kohtetsu Ord Shs,Ichigo Asset Management,buy
8589966616,2007-04-26T00:00:00Z,3067e3,3067e3,17.58,18e4,Tokyo Kohtetsu Ord Shs,Ichigo Asset Management,buy
8589966616,2007-04-27T00:00:00Z,3359e3,3359e3,19.25,292e3,Tokyo Kohtetsu Ord Shs,Ichigo Asset Management,buy
8589966616,2007-05-11T00:00:00Z,3547e3,3547e3,20.33,188e3,Tokyo Kohtetsu Ord Shs,Ichigo Asset Management,buy
8589966616,2007-05-22T00:00:00Z,374e4,374e4,21.44,193e3,Tokyo Kohtetsu Ord Shs,Ichigo Asset Management,buy
8589966616,2007-06-20T00:00:00Z,3937e3,3937e3,22.57,197e3,Tokyo Kohtetsu Ord Shs,Ichigo Asset Management,buy
8589966616,2007-07-24T00:00:00Z,4114e3,4114e3,23.58,177e3,Tokyo Kohtetsu Ord Shs,Ichigo Asset Management,buy
8589966616,2007-08-21T00:00:00Z,4291e3,4291e3,24.6,177e3,Tokyo Kohtetsu Ord Shs,Ichigo Asset Management,buy
8589966616,2007-09-06T00:00:00Z,4311e3,4311e3,24.71,2e4,Tokyo Kohtetsu Ord Shs,Ichigo Asset Management,buy
8589966616,2008-01-16T00:00:00Z,4311e3,4311e3,24.71,0,Tokyo Kohtetsu Ord Shs,Ichigo Asset Management,hold
8589966616,2011-07-26T00:00:00Z,4311e3,4311e3,24.71,0,Tokyo Kohtetsu Ord Shs,Ichigo Asset Management,hold
8589967779,2010-12-15T00:00:00Z,2458700,2458700,5.91,2458700,Chiyoda Ord Shs,Ichigo Asset Management,buy
8589967779,2011-01-14T00:00:00Z,3220500,3220500,7.74,761800,Chiyoda Ord Shs,Ichigo Asset Management,buy
8589967779,2011-02-28T00:00:00Z,3785700,3785700,9.1,565200,Chiyoda Ord Shs,Ichigo Asset Management,buy
8589967779,2011-03-16T00:00:00Z,4251500,4251500,10.22,465800,Chiyoda Ord Shs,Ichigo Asset Management,buy
8589967779,2011-05-11T00:00:00Z,4682100,4682100,11.25,430600,Chiyoda Ord Shs,Ichigo Asset Management,buy
8589967779,2011-07-26T00:00:00Z,4987400,4987400,11.99,305300,Chiyoda Ord Shs,Ichigo Asset Management,buy
8589967779,2013-05-27T00:00:00Z,5454700,5454700,13.11,467300,Chiyoda Ord Shs,Ichigo Asset Management,buy
8589967779,2014-08-20T00:00:00Z,11758600,11758600,28.26,849200,Chiyoda Ord Shs,Ichigo Asset Management,buy
8589967779,2016-02-16T00:00:00Z,6005800,6005800,14.43,126500,Chiyoda Ord Shs,Ichigo Asset Management,buy
8589967779,2016-11-01T00:00:00Z,6422200,6422200,15.4302,416300,Chiyoda Ord Shs,Ichigo Asset Management,buy
8589977714,2008-02-29T00:00:00Z,14521,14521,8.59,14521,Creed Ord Shs,Ichigo Asset Management,buy
8589977714,2008-03-04T00:00:00Z,16998,16998,10.06,2477,Creed Ord Shs,Ichigo Asset Management,buy
8589977714,2008-03-07T00:00:00Z,20058,20058,11.87,3060,Creed Ord Shs,Ichigo Asset Management,buy
8589977714,2008-03-14T00:00:00Z,23496,23496,13.9,3438,Creed Ord Shs,Ichigo Asset Management,buy
8589977714,2008-07-17T00:00:00Z,25644,25644,15.17,2148,Creed Ord Shs,Ichigo Asset Management,buy
8589977714,2008-07-23T00:00:00Z,27552,27552,16.3,1908,Creed Ord Shs,Ichigo Asset Management,buy
8589977714,2008-07-31T00:00:00Z,29333,29333,17.36,1781,Creed Ord Shs,Ichigo Asset Management,buy
8589977714,2008-08-11T00:00:00Z,31169,31169,18.44,1836,Creed Ord Shs,Ichigo Asset Management,buy
8589977714,2008-08-14T00:00:00Z,33123,33123,19.6,1954,Creed Ord Shs,Ichigo Asset Management,buy
8589978339,2007-11-15T00:00:00Z,947e3,947e3,5.01,947e3,Ohashi Technica Ord Shs,Ichigo Asset Management,buy
8589978339,2008-01-16T00:00:00Z,1050900,1050900,5.56,103900,Ohashi Technica Ord Shs,Ichigo Asset Management,buy
8589978339,2008-09-05T00:00:00Z,1243700,1243700,6.58,192800,Ohashi Technica Ord Shs,Ichigo Asset Management,buy
8589978339,2008-11-28T00:00:00Z,1393200,1393200,7.38,149500,Ohashi Technica Ord Shs,Ichigo Asset Management,buy
8589978339,2011-07-26T00:00:00Z,2787400,2787400,15.76,1e3,Ohashi Technica Ord Shs,Ichigo Asset Management,buy
8589978339,2013-11-26T00:00:00Z,2211e3,2211e3,13.62,-576400,Ohashi Technica Ord Shs,Ichigo Asset Management,sell
8589978339,2014-06-03T00:00:00Z,4e5,4e5,2.46,-1811e3,Ohashi Technica Ord Shs,Ichigo Asset Management,sell
8589980567,2007-11-30T00:00:00Z,1175700,1175700,5.69,1175700,Aiphone Ord Shs,Ichigo Asset Management,buy
8589980567,2007-12-31T00:00:00Z,1426600,1426600,6.9,250900,Aiphone Ord Shs,Ichigo Asset Management,buy
8589980567,2008-01-16T00:00:00Z,1534900,1534900,7.42,108300,Aiphone Ord Shs,Ichigo Asset Management,buy
8589980567,2008-02-06T00:00:00Z,1766700,1766700,8.55,231800,Aiphone Ord Shs,Ichigo Asset Management,buy
8589980567,2008-02-13T00:00:00Z,1983800,1983800,9.6,217100,Aiphone Ord Shs,Ichigo Asset Management,buy
8589980567,2008-03-04T00:00:00Z,2196600,2196600,10.62,212800,Aiphone Ord Shs,Ichigo Asset Management,buy
8589980567,2011-07-26T00:00:00Z,4417e3,4417e3,21.36,23800,Aiphone Ord Shs,Ichigo Asset Management,buy
8589983185,2006-12-31T00:00:00Z,130600,653e3,6.53,653e3,Nikki Ord Shs,Ichigo Asset Management,buy
8589983185,2007-03-15T00:00:00Z,150600,753e3,7.53,1e5,Nikki Ord Shs,Ichigo Asset Management,buy
8589983185,2007-03-31T00:00:00Z,177200,886e3,8.86,886e3,Nikki Ord Shs,Ichigo Asset Management,buy
8589983185,2007-04-15T00:00:00Z,175600,878e3,8.78,125e3,Nikki Ord Shs,Ichigo Asset Management,buy
8589983185,2007-04-18T00:00:00Z,255200,1276e3,12.76,398e3,Nikki Ord Shs,Ichigo Asset Management,buy
8589983185,2007-05-02T00:00:00Z,358600,1793e3,17.93,517e3,Nikki Ord Shs,Ichigo Asset Management,buy
8589983185,2007-05-09T00:00:00Z,381200,1906e3,19.06,113e3,Nikki Ord Shs,Ichigo Asset Management,buy
8589983185,2007-05-30T00:00:00Z,394400,1972e3,19.72,66e3,Nikki Ord Shs,Ichigo Asset Management,buy
8589983185,2007-07-11T00:00:00Z,414400,2072e3,20.72,1e5,Nikki Ord Shs,Ichigo Asset Management,buy
8589983185,2007-08-17T00:00:00Z,437e3,2185e3,21.85,113e3,Nikki Ord Shs,Ichigo Asset Management,buy
8589983185,2007-09-06T00:00:00Z,442400,2212e3,22.12,27e3,Nikki Ord Shs,Ichigo Asset Management,buy
8589983185,2007-11-13T00:00:00Z,464e3,232e4,23.2,108e3,Nikki Ord Shs,Ichigo Asset Management,buy
8589983185,2008-01-16T00:00:00Z,464e3,232e4,23.2,0,Nikki Ord Shs,Ichigo Asset Management,hold
8589983185,2011-07-26T00:00:00Z,928e3,464e4,46.4,0,Nikki Ord Shs,Ichigo Asset Management,hold
8589983185,2015-09-18T00:00:00Z,200,1e3,0.01,-442e3,Nikki Ord Shs,Ichigo Asset Management,sell
8589983185,2016-04-18T00:00:00Z,464200,2321e3,23.21,232e4,Nikki Ord Shs,Ichigo Asset Management,buy
8589983185,2018-04-13T00:00:00Z,443600,443600,22.18,-1877400,Nikki Ord Shs,Ichigo Asset Management,sell
8589985394,2011-05-10T00:00:00Z,4445300,4445300,6.3879,4445300,Nishimatsuya Chain Ord Shs,Ichigo Asset Management,buy
8589985394,2011-07-29T00:00:00Z,5164900,5164900,7.422,719600,Nishimatsuya Chain Ord Shs,Ichigo Asset Management,buy
8589985394,2011-08-19T00:00:00Z,5904200,5904200,8.484399999999999,739300,Nishimatsuya Chain Ord Shs,Ichigo Asset Management,buy
8589985394,2011-08-26T00:00:00Z,6608e3,6608e3,9.4957,703800,Nishimatsuya Chain Ord Shs,Ichigo Asset Management,buy
8589985394,2011-10-07T00:00:00Z,7315e3,7315e3,10.5117,707e3,Nishimatsuya Chain Ord Shs,Ichigo Asset Management,buy
8589985394,2012-02-23T00:00:00Z,8033500,8033500,11.5442,718500,Nishimatsuya Chain Ord Shs,Ichigo Asset Management,buy
8589985394,2013-04-16T00:00:00Z,8794500,8794500,12.6378,761e3,Nishimatsuya Chain Ord Shs,Ichigo Asset Management,buy
8589985394,2013-05-28T00:00:00Z,9516300,9516300,13.675,721800,Nishimatsuya Chain Ord Shs,Ichigo Asset Management,buy
8589985394,2013-06-03T00:00:00Z,10259200,10259200,14.7425,742900,Nishimatsuya Chain Ord Shs,Ichigo Asset Management,buy
8589985394,2013-06-11T00:00:00Z,21933e3,21933e3,31.5178,1414600,Nishimatsuya Chain Ord Shs,Ichigo Asset Management,buy
8589985394,2015-04-20T00:00:00Z,10204100,10204100,14.6634,-762400,Nishimatsuya Chain Ord Shs,Ichigo Asset Management,sell
8589985394,2015-05-07T00:00:00Z,947e4,947e4,13.6085,-734100,Nishimatsuya Chain Ord Shs,Ichigo Asset Management,sell
8589985394,2015-05-29T00:00:00Z,8705400,8705400,12.5097,-764600,Nishimatsuya Chain Ord Shs,Ichigo Asset Management,sell
8589985394,2016-02-12T00:00:00Z,8001200,8001200,11.4978,-704200,Nishimatsuya Chain Ord Shs,Ichigo Asset Management,sell
8589985394,2016-02-16T00:00:00Z,8001200,8001200,11.4978,0,Nishimatsuya Chain Ord Shs,Ichigo Asset Management,hold
8589985394,2016-04-18T00:00:00Z,7607300,7607300,10.9317,-393900,Nishimatsuya Chain Ord Shs,Ichigo Asset Management,sell
8589985394,2016-09-01T00:00:00Z,6910300,6910300,9.9301,-697e3,Nishimatsuya Chain Ord Shs,Ichigo Asset Management,sell
8589985394,2016-09-26T00:00:00Z,6180500,6180500,8.8814,-729800,Nishimatsuya Chain Ord Shs,Ichigo Asset Management,sell
8589985394,2016-12-02T00:00:00Z,5483100,5483100,7.8792,-697400,Nishimatsuya Chain Ord Shs,Ichigo Asset Management,sell
